time,value
2006-01-01,-15.289535221361199
2006-01-02,50.996714503450306
2006-01-03,16.838994714141073
2006-01-04,33.711073843952946
2006-01-05,41.67728812568595
2006-01-06,36.3786801907717
2006-01-07,38.52029752624906
2006-01-08,28.48683198759539
2006-01-09,22.90029640842368
2006-01-10,14.132515395717665
2006-01-11,30.51671182148058
2006-01-12,44.80940215314063
2006-01-13,37.39527825312936
2006-01-14,40.9665203563881
2006-01-15,51.16417109705717
2006-01-16,34.20889825536368
2006-01-17,23.882621400372823
2006-01-18,23.45455856544552
2006-01-19,24.206795016379107
2006-01-20,20.690634050504855
2006-01-21,49.95721326402108
2006-01-22,62.968262304194575
2006-01-23,36.748911521440604
2006-01-24,17.068213244064932
2006-01-25,30.079911666662742
2006-01-26,14.758603675486775
2006-01-27,24.5015169957815
2006-01-28,25.52673204226461
2006-01-29,46.16747169356181
2006-01-30,20.14037136245317
2006-01-31,18.278488228991424
2006-02-01,37.312604271999376
2006-02-02,50.72240866381858
2006-02-03,33.44389655489196
2006-02-04,38.51104922064242
2006-02-05,47.3982978619252
2006-02-06,26.942669098854562
2006-02-07,23.27646171120202
2006-02-08,22.233064263548798
2006-02-09,32.530391488257436
2006-02-10,41.09157128633109
2006-02-11,18.493641443910498
2006-02-12,41.74484874245991
2006-02-13,19.401686261474644
2006-02-14,23.386950507467056
2006-02-15,19.73709868916471
2006-02-16,26.251206711368525
2006-02-17,34.02973661755503
2006-02-18,38.168861373989515
2006-02-19,20.14301218423154
2006-02-20,28.60159033863325
2006-02-21,20.499891862663905
2006-02-22,48.14540513036697
2006-02-23,24.903852517235922
2006-02-24,19.973682189284663
2006-02-25,46.43176624718224
2006-02-26,30.17582947904689
2006-02-27,10.136878269794627
2006-02-28,20.09683219895853
2006-03-01,27.908380700056767
2006-03-02,44.91234643704436
2006-03-03,25.121729208780234
2006-03-04,71.62587069919206
2006-03-05,45.80992670174945
2006-03-06,34.53237897770039
2006-03-07,24.28045969830536
2006-03-08,22.900292120529645
2006-03-09,29.08418903155593
2006-03-10,48.71674288138304
2006-03-11,38.2083800133017
2006-03-12,11.725711868458781
2006-03-13,12.77772762703846
2006-03-14,20.44143194124522
2006-03-15,35.37066841329879
2006-03-16,37.95012890348862
2006-03-17,41.98317839373702
2006-03-18,41.476250520939686
2006-03-19,43.694274214282814
2006-03-20,31.71825357895168
2006-03-21,32.42842569545254
2006-03-22,22.03214828112767
2006-03-23,25.23017973746355
2006-03-24,19.864486794903964
2006-03-25,19.011941543951284
2006-03-26,36.657532200015424
2006-03-27,15.579151151593084
2006-03-28,21.70602853689189
2006-03-29,14.35456228780357
2006-03-30,41.47328341843145
2006-03-31,35.31672954792768
2006-04-01,38.955550829325254
2006-04-02,32.84259474986692
2006-04-03,40.38119729304748
2006-04-04,12.2217339989275
2006-04-05,28.382207929416154
2006-04-06,34.375652018629296
2006-04-07,20.08305809981014
2006-04-08,38.43462275075994
2006-04-09,46.93051165837859
2006-04-10,48.79805098120906
2006-04-11,30.337660421560315
2006-04-12,40.89896443821102
2006-04-13,32.84478611692922
2006-04-14,13.18059264802212
2006-04-15,35.614965848738606
2006-04-16,39.37547781527506
2006-04-17,50.363049867330574
2006-04-18,17.88534301095487
2006-04-19,22.446851076044005
2006-04-20,32.03648091228927
2006-04-21,42.29527515764062
2006-04-22,43.68801457666825
2006-04-23,47.929397083098024
2006-04-24,27.77162982456172
2006-04-25,23.943720677182682
2006-04-26,22.687710462524382
2006-04-27,31.631774563856695
2006-04-28,16.449123733662464
2006-04-29,59.14264340171465
2006-04-30,39.15991894206799
2006-05-01,33.75000224461192
2006-05-02,37.64355967779299
2006-05-03,20.79708301226278
2006-05-04,44.96246825136662
2006-05-05,39.18557606602405
2006-05-06,26.714179072461015
2006-05-07,54.28598679008157
2006-05-08,21.088236404167656
2006-05-09,33.43105475534966
